record_id,sample_id,latitude,longitude,state,elevation_m,slope_deg,aspect_deg,lulc_class,clay_surface_pct,road_distance_m,settlement_distance_m,label,sample_type
B_1141,1141,28.59527529122417,93.3997504570241,arunachal pradesh,2921,48,124,10,16.0,430.98658306455184,1124.7558167759714,0,background
B_1142,1142,28.5088240444608,94.70007761845083,arunachal pradesh,1398,40,63,10,24.0,4273.873874500178,4478.0929727870425,0,background
B_1143,1143,27.80551975331432,94.47121917532957,arunachal pradesh,740,23,44,10,27.0,1128.3573176213658,1190.6106120376971,0,background
B_1144,1144,28.48549090052336,94.41737864698236,arunachal pradesh,1766,18,279,10,22.0,1377.2268978252814,1451.9403990249157,0,background
B_1145,1145,27.98422671507313,95.7216136529297,arunachal pradesh,153,2,180,40,26.0,3250.2134859341013,3747.994679981853,0,background
B_1146,1146,29.234938655169675,96.0679246859273,arunachal pradesh,4213,18,157,100,16.0,11603.722573389838,11899.37428616178,0,background
B_1147,1147,28.555178202014112,94.1670701453998,arunachal pradesh,2234,33,313,10,18.0,1013.1627855292664,1845.14707543607,0,background
B_1148,1148,28.85101722162238,95.46675509803045,arunachal pradesh,2542,22,320,10,19.0,24358.109668759316,23052.20006959119,0,background
B_1149,1149,28.15277876544231,94.9503716874591,arunachal pradesh,1140,21,321,10,30.0,6378.5473629602,7062.117314581128,0,background
B_1150,1150,27.918005773518832,94.54185039812764,arunachal pradesh,1414,22,126,10,28.0,6501.602914255817,6320.569010950679,0,background
B_1151,1151,28.201598231598005,95.15977955144056,arunachal pradesh,1116,37,235,10,28.0,5640.428223475535,4877.7923112077115,0,background
B_1152,1152,28.509184496977795,94.76470348499672,arunachal pradesh,1747,52,151,10,25.0,9313.51419561318,3718.625689745114,0,background
B_1153,1153,28.028590281627174,96.8260700164104,arunachal pradesh,3549,13,299,30,15.0,7617.00372087456,6902.776610296433,0,background
B_1154,1154,28.52893569365649,96.2978823614721,arunachal pradesh,4056,25,239,30,15.0,19781.571685198323,21519.535715904905,0,background
B_1155,1155,29.008382379581523,96.00448667151969,arunachal pradesh,3486,31,347,10,14.0,2720.259822270056,3372.17186331228,0,background
B_1156,1156,29.052457449918023,94.36193488339975,arunachal pradesh,3682,56,59,10,16.0,4206.5274836191,11515.929262513857,0,background
B_1157,1157,28.37982882815019,94.34129025276172,arunachal pradesh,3791,21,328,10,17.0,7195.182224107631,11557.887631388268,0,background
B_1158,1158,28.61301524159174,93.97134192120312,arunachal pradesh,2888,30,124,10,20.0,5475.488703142974,5955.211278880289,0,background
B_1159,1159,28.453371679147008,96.193442891253,arunachal pradesh,2558,50,110,10,17.0,23929.16398626613,20711.42213310312,0,background
B_1160,1160,28.528498058218226,94.70840392831158,arunachal pradesh,1109,40,244,10,22.0,5832.269602464025,5817.912488960148,0,background
B_1161,1161,28.28454609786714,95.2781417532571,arunachal pradesh,1977,25,351,10,30.0,6474.386582785672,8076.0000165039,0,background
B_1162,1162,29.08790097399951,95.64535579249228,arunachal pradesh,3454,25,134,10,16.0,3645.751740887802,3956.9465240594022,0,background
B_1163,1163,28.00479517283491,94.82821550594824,arunachal pradesh,834,24,55,10,30.0,8383.527900061952,2081.01772360855,0,background
B_1164,1164,27.739656482858344,96.70263215097062,arunachal pradesh,3442,36,114,10,18.0,16334.301519130062,19372.370160047845,0,background
B_1165,1165,27.84736978800974,95.20318147866732,arunachal pradesh,142,5,347,10,29.0,245.3497726924398,2838.3245481245976,0,background
B_1166,1166,27.38906997381013,93.99520154583516,arunachal pradesh,542,12,112,10,29.0,2921.1403472189886,9686.52186812896,0,background
B_1167,1167,28.07157631178416,93.99003723775972,arunachal pradesh,1299,36,113,10,27.0,5787.205236658893,3160.3564975947675,0,background
B_1168,1168,27.6008812149169,95.99328589285108,arunachal pradesh,160,2,66,40,30.0,283.12184179910435,8041.622753425724,0,background
B_1169,1169,28.304640810084397,95.09902763689531,arunachal pradesh,1462,30,295,10,25.0,3168.7894586042376,4887.639589944315,0,background
B_1170,1170,28.48872743759532,93.62758671311776,arunachal pradesh,3132,13,40,60,20.0,11648.51608750974,11551.199209169768,0,background
B_1171,1171,28.4919296594615,93.81221977740508,arunachal pradesh,2378,32,125,10,21.0,7010.216723925558,7097.539101111741,0,background
B_1172,1172,27.505674469206618,96.18097128773512,arunachal pradesh,229,3,254,60,24.0,1751.3558658028726,3231.9909552400077,0,background
B_1173,1173,27.899766213230727,93.0826233415691,arunachal pradesh,1403,29,311,10,19.0,416.3280285973345,766.0440881615366,0,background
B_1174,1174,27.473304542215747,93.89415666675644,arunachal pradesh,2152,30,254,10,23.0,6196.987827012815,7673.711538425554,0,background
B_1175,1175,27.5357429340525,94.17459103464223,arunachal pradesh,731,4,132,10,29.0,5501.458381720214,12588.609806260318,0,background
B_1176,1176,27.060836844235343,92.9845257625628,arunachal pradesh,694,38,132,10,31.0,7769.522135352794,8867.511132405178,0,background
B_1177,1177,28.82114639668136,95.6211400975361,arunachal pradesh,2512,21,253,10,22.0,15783.909028169524,12552.147472086075,0,background
B_1178,1178,28.891426101911453,95.77618141442626,arunachal pradesh,2059,22,64,10,18.0,2557.3348144946576,3686.256916011116,0,background
B_1179,1179,27.821583965495993,95.92403788463616,arunachal pradesh,142,1,0,60,,3564.320854281713,4871.198530991759,0,background
B_1180,1180,26.917412080878808,95.27961572258468,arunachal pradesh,573,16,127,10,27.0,336.51904603762057,2549.680328524718,0,background
B_1181,1181,27.712442763990815,94.47843188868524,arunachal pradesh,1026,34,346,10,23.0,7061.465765836509,7556.14138663653,0,background
B_1182,1182,28.598843794024877,94.89753721244314,arunachal pradesh,1328,47,188,10,28.0,10357.822292887866,11562.557303701136,0,background
B_1183,1183,28.82383459701303,95.0173829901009,arunachal pradesh,2658,32,42,10,18.0,8585.499562192615,9043.105318671349,0,background
B_1184,1184,29.17561771206229,94.64333946396314,arunachal pradesh,3889,65,348,100,15.0,11843.24139713686,20019.075565296003,0,background
B_1185,1185,27.60737451088502,92.92928297827947,arunachal pradesh,1064,38,349,10,23.0,224.74050541717264,1766.566414536425,0,background
B_1186,1186,27.850098445899196,93.18431270156113,arunachal pradesh,3218,31,262,10,20.0,5630.075656306576,6776.416100146846,0,background
B_1187,1187,28.627850419946924,95.45104301477278,arunachal pradesh,1882,26,101,10,21.0,3929.701845435976,4849.070962676495,0,background
B_1188,1188,27.650653309800585,93.57105486414996,arunachal pradesh,1843,23,328,10,25.0,3255.9644534613453,7635.97056565037,0,background
B_1189,1189,27.85139668162835,94.3389403176936,arunachal pradesh,520,40,194,10,31.0,8694.329052229536,5796.009393601633,0,background
B_1190,1190,28.35044821845889,93.87501451787436,arunachal pradesh,1374,33,126,10,21.0,3262.6397682342026,489.218393703827,0,background
B_1191,1191,28.60384698448761,95.52559757706604,arunachal pradesh,2128,24,215,10,24.0,1604.910621752685,2161.627405012847,0,background
B_1192,1192,27.810152664246154,95.9694935243163,arunachal pradesh,154,1,311,10,28.0,2679.1579888096517,4495.65028469502,0,background
B_1193,1193,27.6182127364052,96.75035447136068,arunachal pradesh,3631,37,187,30,18.0,20074.61457771226,22824.011750019617,0,background
B_1194,1194,27.68253050464159,94.6187079407797,arunachal pradesh,352,26,66,10,29.0,5070.255552492289,8230.64946206936,0,background
B_1195,1195,27.67835748770858,96.57685880899837,arunachal pradesh,2865,33,46,10,24.0,12505.671465403948,17325.069297117607,0,background
B_1196,1196,27.918881023731988,93.52798562034336,arunachal pradesh,1783,32,325,10,24.0,390.7819989709891,3369.6430915705514,0,background
B_1197,1197,28.137908893756904,95.77942576930012,arunachal pradesh,250,3,180,10,29.0,556.7293433181281,3256.7299159555305,0,background
B_1198,1198,28.26282931456748,96.00712451256648,arunachal pradesh,1941,24,358,10,21.0,6619.67544402157,3949.276356629395,0,background
B_1199,1199,29.16694126535323,94.43721857373016,arunachal pradesh,3992,19,270,100,19.0,4903.592432925577,11811.876711400835,0,background
B_1200,1200,28.446977737829773,96.14226905762764,arunachal pradesh,3325,42,183,10,15.0,21651.872890473405,17693.900708467452,0,background
B_1201,1201,27.60826440920282,96.70521200680436,arunachal pradesh,2279,30,249,10,19.0,17325.67048230569,18617.109709577777,0,background
B_1202,1202,27.555614482428258,95.95144631357394,arunachal pradesh,173,3,48,10,29.0,1088.7543026881,8075.919566992814,0,background
B_1203,1203,28.25864369376686,95.3841986987195,arunachal pradesh,1589,40,21,10,28.0,10198.03752632254,10203.878572960472,0,background
B_1204,1204,27.859383472724613,96.19611098859782,arunachal pradesh,208,1,131,30,22.0,6244.8937052935435,6616.722310756059,0,background
B_1205,1205,27.630644244842664,96.38862582440842,arunachal pradesh,1761,43,198,10,28.0,9165.633796782697,12421.46901945118,0,background
B_1206,1206,27.59398205946034,93.77448552060842,arunachal pradesh,2040,16,157,10,24.0,4014.2858998498873,4614.833018901609,0,background
B_1207,1207,28.425027274466395,94.1636106116306,arunachal pradesh,3727,35,185,30,18.0,10180.772518954866,9919.355156846636,0,background
B_1208,1208,27.420682962377697,96.87085328515268,arunachal pradesh,2875,41,332,10,20.0,6414.024422602942,13664.177117018971,0,background
B_1209,1209,27.050066132388025,95.40924754418906,arunachal pradesh,456,1,0,10,30.0,1484.6819161946314,1459.7452338436128,0,background
B_1210,1210,28.366955226537826,94.57783135862049,arunachal pradesh,1185,30,169,10,25.0,6652.141088998556,8660.009210449449,0,background
B_1211,1211,28.884446606806815,95.19590222850842,arunachal pradesh,3040,33,117,10,16.0,6152.802239377352,6231.581626424923,0,background
B_1212,1212,28.08323450822833,96.28985390500746,arunachal pradesh,1412,57,355,10,23.0,10855.466160922737,11637.10110537648,0,background
B_1213,1213,27.94550272179536,96.1604466013746,arunachal pradesh,246,4,210,40,30.0,575.7132931483349,2266.6669156373737,0,background
B_1214,1214,28.123089122459813,95.57553168462624,arunachal pradesh,231,2,150,10,26.0,1747.503143887207,9443.316536746124,0,background
B_1215,1215,28.468289072334123,93.36529535273984,arunachal pradesh,2895,25,162,10,17.0,3711.0484688268302,6571.999900234153,0,background
B_1216,1216,27.700504262925826,96.66705898666628,arunachal pradesh,2356,44,198,10,19.0,21081.448373777795,23052.492387954575,0,background
B_1217,1217,27.590293384008216,93.5299666489133,arunachal pradesh,2535,8,234,10,27.0,10623.972327184016,7677.9396162042,0,background
B_1218,1218,27.655226483350283,92.53799581908848,arunachal pradesh,3677,36,7,10,18.0,14970.348024964973,15254.917701064454,0,background
B_1219,1219,28.83262711923248,94.08247534152912,arunachal pradesh,3049,29,201,10,15.0,7224.319876906012,13852.222578609171,0,background
B_1220,1220,28.995512780215055,96.1034224459833,arunachal pradesh,3521,27,133,10,12.0,10656.457328738576,11029.049438015554,0,background
B_1221,1221,26.430785513657028,91.34040308710894,assam,57,4,331,10,23.0,110.80227634634018,4515.276104583753,0,background
B_1222,1222,27.5020072176167,95.07592158802682,assam,116,2,331,10,28.0,134.25926517404284,2695.1517170468733,0,background
B_1223,1223,27.426049546763117,94.89868402527424,assam,105,0,0,10,25.0,14.176435674905514,6480.721214523932,0,background
B_1224,1224,26.084071640771395,93.86852014874998,assam,132,2,270,40,26.0,57.59510193166212,8586.515698409225,0,background
B_1225,1225,26.79166980528254,94.08382885809922,assam,86,3,0,10,27.0,33.207402981636825,12278.06465733897,0,background
B_1226,1226,25.135567694163125,92.7772782668886,assam,733,14,79,10,28.0,4023.856110758988,4134.756423367897,0,background
B_1227,1227,25.76815497749611,89.84013530568826,assam,25,0,0,80,30.0,1043.8341702352066,6889.197083021729,0,background
B_1228,1228,26.118915794121783,93.83001998758373,assam,125,1,312,40,24.0,320.491190133312,9162.357508549178,0,background
B_1229,1229,27.18954969238347,95.42623634894552,assam,191,2,331,10,29.0,2219.543521841923,3832.376574311895,0,background
B_1230,1230,26.499691988715497,90.5597366659225,assam,60,2,270,10,25.0,70.50463738185607,1351.229256164712,0,background
B_1231,1231,27.014321956695525,94.0132019408286,assam,84,1,228,30,30.0,97.0257857447105,9580.110576499408,0,background
B_1232,1232,26.246293585407837,91.32516720950362,assam,46,3,287,40,27.0,1667.6074256252073,3738.103349558919,0,background
B_1233,1233,26.646073900902365,91.20078010272088,assam,52,1,132,40,23.0,403.1186590750484,637.7534621628108,0,background
B_1234,1234,26.176630604841332,93.82529571703616,assam,127,4,90,10,29.0,12.81880692176664,4380.781907111303,0,background
B_1235,1235,26.692789059671316,92.12624122790672,assam,89,4,283,40,21.0,534.6524618908169,6566.637187830971,0,background
B_1236,1236,25.69759427768053,93.40960987776128,assam,290,7,104,10,27.0,8811.653151537044,9441.267713433384,0,background
B_1237,1237,26.576251022962783,91.96063038961972,assam,70,1,0,40,22.0,100.76621170511096,1503.7595217809474,0,background
B_1238,1238,26.75390262986523,90.87588014020729,assam,188,6,214,10,28.0,8765.520997673406,15816.65287516962,0,background
B_1239,1239,26.503859402623455,90.3353817368234,assam,57,0,0,40,24.0,245.356025789882,5453.74414137432,0,background
B_1240,1240,26.953641087617164,93.82849289914944,assam,82,1,132,40,26.0,252.24240278754823,2747.257149241544,0,background
B_1241,1241,26.461831036576154,91.79531715692868,assam,57,3,132,40,22.0,611.3499499154461,8554.666593638362,0,background
B_1242,1242,27.303863404822167,94.35540317942755,assam,92,3,90,30,29.0,29.747839478268975,1969.1933484056929,0,background
B_1243,1243,26.501916202260507,90.38555515620445,assam,57,1,90,40,24.0,207.09036288100205,5482.469047696832,0,background
B_1244,1244,26.68889878484011,92.32422955416214,assam,82,3,160,40,23.0,517.7028951583765,1268.4069053135936,0,background
B_1245,1245,26.70972911628592,94.05309992090152,assam,81,2,246,40,30.0,343.8357251043838,6340.324892178378,0,background
B_1246,1246,26.25670714025501,90.08473603916993,assam,51,3,73,40,27.0,894.3878072652983,6223.401180346161,0,background
B_1247,1247,25.896168782450772,91.46482663957602,assam,68,0,0,10,27.0,618.7780851065887,6913.335286844584,0,background
B_1248,1248,26.542628993877468,92.6968850017486,assam,60,12,112,80,26.0,6908.377738900181,7583.051081445011,0,background
B_1249,1249,26.286297850959546,90.91776818219446,assam,43,6,118,40,24.0,161.16112681498348,4811.674117098836,0,background
B_1250,1250,26.277532244171077,92.92628039454736,assam,457,20,114,10,36.0,3098.264424122796,3494.5592845230212,0,background
B_1251,1251,25.959666696761634,92.41565971230813,assam,414,12,175,10,33.0,2104.9238663413375,3044.833399383287,0,background
B_1252,1252,26.123726628634294,90.66647071347096,assam,50,1,48,40,28.0,386.857353532306,7473.570612240643,0,background
B_1253,1253,27.07300782018632,94.97925998456508,assam,107,2,29,10,28.0,80.23250546902906,2149.59620330979,0,background
B_1254,1254,26.084872988248637,89.94835111395044,assam,29,1,90,40,25.0,406.15268113936565,1643.410508615484,0,background
B_1255,1255,26.100808292113108,92.35762763634769,assam,193,18,67,10,29.0,608.0990097627433,5069.01703755932,0,background
B_1256,1256,27.40578541516272,95.93732356054086,assam,169,2,270,10,29.0,645.7046086622689,969.0000589884186,0,background
B_1257,1257,27.810758563821352,95.83410967605812,assam,134,3,323,10,28.0,3472.924104328904,4250.428877952793,0,background
B_1258,1258,26.114329415950035,90.5481830608838,assam,38,3,270,40,23.0,218.91256225654868,3286.154896500738,0,background
B_1259,1259,26.640147850648876,92.83476186317374,assam,66,3,90,40,24.0,194.86520477887615,728.1842291738453,0,background
B_1260,1260,25.826271212832225,93.24850254952553,assam,263,1,180,10,33.0,4215.234638063025,8477.376409612352,0,background
B_1261,1261,25.73917326307322,93.37627813447104,assam,244,6,331,10,26.0,5765.815297953881,6311.712265436602,0,background
B_1262,1262,25.681544486093028,93.28376164278576,assam,249,14,309,10,29.0,7414.121500489152,3041.02832229507,0,background
B_1263,1263,26.251630504630587,92.9660517734507,assam,89,4,344,40,30.0,322.19691847475093,687.6479401397659,0,background
B_1264,1264,26.966600583296444,94.112872168532,assam,81,4,257,40,30.0,88.21989952949741,3508.1841465061657,0,background
B_1265,1265,26.91659890048581,93.60475927317556,assam,91,1,312,10,28.0,741.0611059313932,3960.124219486976,0,background
B_1266,1266,26.682742496615234,91.10750764030028,assam,58,2,180,40,24.0,114.81188972308315,1822.1392880656792,0,background
B_1267,1267,27.477096603112766,95.69214540789612,assam,137,1,0,40,27.0,1060.3683018437682,4653.619872602437,0,background
